gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
412242043																																																											SANBI	PRECIS			PreservedSpecimen					PRE0405245-0		Thompson, M.F.																																	1974	7	14																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila thunbergii var. thunbergii												BRASSICACEAE	Heliophila		thunbergii	var. thunbergii	Variety		(Eckl. & Zeyh.) Steud.					
412242067																																																											SANBI	PRECIS			PreservedSpecimen					PRE0405269-0		Leistner, O.A.																																	1957	9	23																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila minima												BRASSICACEAE	Heliophila		minima		Species		(Stephens) Marais					
412242093																																																											SANBI	PRECIS			PreservedSpecimen					PRE0405295-0		Marais, W.																																	1964	9	21																SOUTH AFRICA					Not available																0.2500000																																					Marais,W.													Heliophila crithmifolia												BRASSICACEAE	Heliophila		crithmifolia		Species		Willd.					
412242098																																																											SANBI	PRECIS			PreservedSpecimen					PRE0405300-0		Van der Schijff, H.P.																																	1967	8	17																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila crithmifolia												BRASSICACEAE	Heliophila		crithmifolia		Species		Willd.					
412242117																																																											SANBI	PRECIS			PreservedSpecimen					PRE0405319-0		Giess, J.W.H.; Van Vuuren, D.R.J.																																	1959	8	9																NAMIBIA					Not available																0.2500000																																																		Heliophila crithmifolia												BRASSICACEAE	Heliophila		crithmifolia		Species		Willd.					
412243152																																																											SANBI	PRECIS			PreservedSpecimen					PRE0406330-0		Brock, H.																																	1922	9	30																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila linearis var. linearis												BRASSICACEAE	Heliophila		linearis	var. linearis	Variety		(Thunb.) DC.					
412243179																																																											SANBI	PRECIS			PreservedSpecimen					PRE0406357-0		Zeyher, C.L.P.																																	1830	8	31																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila linearis var. linearis												BRASSICACEAE	Heliophila		linearis	var. linearis	Variety		(Thunb.) DC.					
412243214																																																											SANBI	PRECIS			PreservedSpecimen					PRE0406392-0		Schlechter, F.R.R.																																	1896	7	20																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila arenaria var. arenaria												BRASSICACEAE	Heliophila		arenaria	var. arenaria	Variety		Sond.					
412243269																																																											SANBI	PRECIS			PreservedSpecimen					PRE0406447-0		Theron, G.C.																																	1956	8	24																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila africana												BRASSICACEAE	Heliophila		africana		Species		(L.) Marais					
412243984																																																											SANBI	PRECIS			PreservedSpecimen					PRE0407165-0		Zeyher, C.L.P.																																	1830	10	31																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila cornuta var. squamata												BRASSICACEAE	Heliophila		cornuta	var. squamata	Variety		Sond.; (Schltr.) Marais;					
412244024																																																											SANBI	PRECIS			PreservedSpecimen					PRE0407205-0		Muir, J.																																	1914	9	3																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila subulata												BRASSICACEAE	Heliophila		subulata		Species		Burch. ex DC.					
412244059																																																											SANBI	PRECIS			PreservedSpecimen					PRE0407240-0		Schlechter, F.R.R.																																	1894	9	8																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila africana												BRASSICACEAE	Heliophila		africana		Species		(L.) Marais					
412244103																																																											SANBI	PRECIS			PreservedSpecimen					PRE0407284-0		Curator Pretoria Bot. Garden,																																																			SOUTH AFRICA					Not available																0.2500000																																																		Heliophila africana												BRASSICACEAE	Heliophila		africana		Species		(L.) Marais					
412244520																																																											SANBI	PRECIS			PreservedSpecimen					PRE0408033-0		Codd, L.E.W.																																	1962	9	11																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila subulata												BRASSICACEAE	Heliophila		subulata		Species		Burch. ex DC.					
412244536																																																											SANBI	PRECIS			PreservedSpecimen					PRE0408049-0		Esterhuysen, E.E.																																	1974	8	25																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila subulata												BRASSICACEAE	Heliophila		subulata		Species		Burch. ex DC.					
412244542																																																											SANBI	PRECIS			PreservedSpecimen					PRE0408055-0		Thode,																																	1930	4	30																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila subulata												BRASSICACEAE	Heliophila		subulata		Species		Burch. ex DC.					
412244560																																																											SANBI	PRECIS			PreservedSpecimen					PRE0408073-0		Schlechter, F.R.R.																																	1896	12	19																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila subulata												BRASSICACEAE	Heliophila		subulata		Species		Burch. ex DC.					
412244563																																																											SANBI	PRECIS			PreservedSpecimen					PRE0408076-0		Lewis, G.J.																																	1954	7	19																SOUTH AFRICA					Not available																0.2500000																																					Winter P.J.D.													Heliophila suavissima												BRASSICACEAE	Heliophila		suavissima		Species		Burch. ex DC.					
412244887																																																											SANBI	PRECIS			PreservedSpecimen					PRE0407889-0		Burchell,																																																			SOUTH AFRICA					Not available																0.2500000																																																		Heliophila suavissima												BRASSICACEAE	Heliophila		suavissima		Species		Burch. ex DC.					
412244888																																																											SANBI	PRECIS			PreservedSpecimen					PRE0407890-0		Fries, T.C.E.; Norlindh, N.T.; Weimarck, A.H.																																	1930	8	31																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila suavissima												BRASSICACEAE	Heliophila		suavissima		Species		Burch. ex DC.					
412244907																																																											SANBI	PRECIS			PreservedSpecimen					PRE0407909-0		Archibald, E.E.A.																																	1951	10	18																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila suavissima												BRASSICACEAE	Heliophila		suavissima		Species		Burch. ex DC.					
412244921																																																											SANBI	PRECIS			PreservedSpecimen					PRE0407923-0		Sidey, J.L.																																	1947	3	28																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila suavissima												BRASSICACEAE	Heliophila		suavissima		Species		Burch. ex DC.					
